university_name,category,business_name,review_count,stars,longitude,latitude,url,image_url
University of California - San Diego,American,TGI Friday's,106,3,-117.2330017,32.86719894,http://www.yelp.com/biz/tgi-fridays-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/Ii0FW3U0NibL2pQSeelgAg/ms.jpg
University of California - San Diego,American,Come On In Cafe,6,2.5,-117.2429485,32.8901536,http://www.yelp.com/biz/come-on-in-cafe-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,American,Plaza Cafe,10,2.5,-117.237854,32.872739,http://www.yelp.com/biz/plaza-cafe-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/fyzzjFVbTbFw20PNJvY--w/ms.jpg
University of California - San Diego,American,Canyon Vista,7,2,-117.2347068,32.8771375,http://www.yelp.com/biz/canyon-vista-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/aRKMzf34BEoJFbmCAclk2g/ms.jpg
University of California - San Diego,American,Foodworx,13,3,-117.2347068,32.8771375,http://www.yelp.com/biz/foodworx-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/OKTLUrUYfAh2Ppr2AgR_kw/ms.jpg
University of California - San Diego,American,Pines,2,2,-117.229749,32.877353,http://www.yelp.com/biz/pines-san-diego,http://s3-media3.px.yelpcdn.com/bphoto/QRvEp9Au9CjvvafiIpBY8g/ms.jpg
University of California - San Diego,American,Sierra Summit,14,3,-117.2390077,32.8851283,http://www.yelp.com/biz/sierra-summit-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/w8ec7hnQ1dT0TUGudcQ-Mg/ms.jpg
University of California - San Diego,Asian,Jai By Wolfgang Puck,81,3.5,-117.2421885,32.87154969,http://www.yelp.com/biz/jai-by-wolfgang-puck-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/-lZWZqLzJUJFhB9f-YBc1Q/ms.jpg
University of California - San Diego,American,Rock Bottom Restaurant & Brewery,244,3,-117.2340012,32.87030029,http://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/yhD-siSTg_IyTibSnELXpQ/ms.jpg
University of California - San Diego,Uncategorized,Porter's Pub,75,3.5,-117.2330017,32.87649918,http://www.yelp.com/biz/porters-pub-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/csmPWxhaI5t9p7Hguph5JA/ms.jpg
University of California - San Diego,American,The Ida and Cecil Green Faculty Club,4,4,-117.2390077,32.8851283,http://www.yelp.com/biz/the-ida-and-cecil-green-faculty-club-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,American,Islands,107,3,-117.2295623,32.8681382,http://www.yelp.com/biz/islands-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/S7hVuQqQM-o0XWVQ4KsUjA/ms.jpg
University of California - San Diego,American,Burger King,17,2,-117.229749,32.877353,http://www.yelp.com/biz/burger-king-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/F98nAIt1q_giJYOn1ZGE6A/ms.jpg
University of California - San Diego,American,Cliff Hanger Cafe,23,4,-117.243798,32.887731,http://www.yelp.com/biz/cliff-hanger-cafe-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/071Tcwq8ZcDVVv0Emu4xnw/ms.jpg
University of California - San Diego,American,Come On In Cafe,4,3.5,-117.2229161,32.8782333,http://www.yelp.com/biz/come-on-in-cafe-la-jolla-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,Uncategorized,The Flame Broiler,117,3.5,-117.2338321,32.8703496,http://www.yelp.com/biz/the-flame-broiler-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/zYkQZEhDFD4qFXQYgXWL7A/ms.jpg
University of California - San Diego,Asian,Shogun Fusion Noodle Cafe,3,1.5,-117.229749,32.877353,http://www.yelp.com/biz/shogun-fusion-noodle-cafe-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,Asian,Panda Express,24,2.5,-117.23793,32.877065,http://www.yelp.com/biz/panda-express-la-jolla-9,http://s3-media3.px.yelpcdn.com/bphoto/POnGmJy4yNDziwma_-qIpA/ms.jpg
University of California - San Diego,Asian,Pick Up Stix,50,2.5,-117.2340012,32.86610031,http://www.yelp.com/biz/pick-up-stix-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/Neklse_m1wjbGdFARbo9Wg/ms.jpg
University of California - San Diego,American,Spirits of St Germain Liquors,71,4,-117.2326618,32.8703245,http://www.yelp.com/biz/spirits-of-st-germain-liquors-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/3zyyzLbBXtRoisVDax84bg/ms.jpg
University of California - San Diego,American,BJ's Restaurant & Brewhouse,210,3.5,-117.2337581,32.8703813,http://www.yelp.com/biz/bjs-restaurant-and-brewhouse-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/s-SwY2190rMYhoQz28m-kA/ms.jpg
University of California - San Diego,American,Art of Espresso,113,4.5,-117.23793,32.877065,http://www.yelp.com/biz/art-of-espresso-san-diego,http://s3-media3.px.yelpcdn.com/bphoto/U_6gUMvnbJAedLCJvAx5yw/ms.jpg
University of California - San Diego,American,Zanzibar Cafe,48,4,-117.239913,32.8768892,http://www.yelp.com/biz/zanzibar-cafe-la-jolla-2,http://s3-media3.px.yelpcdn.com/bphoto/junsYnfPc3E2abIMqtvYrA/ms.jpg
University of California - San Diego,American,Muir Woods,16,4.5,-117.2375336,32.87253571,http://www.yelp.com/biz/muir-woods-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/RN8X9U_23xhKH9iIuBZ65Q/ms.jpg
University of California - San Diego,Asian,The Bistro At the Strand,15,2.5,-117.2390077,32.8851283,http://www.yelp.com/biz/the-bistro-at-the-strand-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/KYeAiJb0_VykJjlHv5-Baw/ms.jpg
University of California - San Diego,Middle Eastern,International Market & Grill,54,4,-117.233607,32.870294,http://www.yelp.com/biz/international-market-and-grill-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/Ms4Q77bxvEqphp5j7lsmvg/ms.jpg
University of California - San Diego,Uncategorized,Humphreys La Jolla Grill,25,4,-117.231335,32.870507,http://www.yelp.com/biz/humphreys-la-jolla-grill-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/swxSUnTYsiNkJg7zPqdBgg/ms.jpg
University of California - San Diego,American,Tutti Frutti,41,3,-117.2338267,32.8701184,http://www.yelp.com/biz/tutti-frutti-la-jolla-3,http://s3-media3.px.yelpcdn.com/bphoto/hx8Xf4oJMsnokVP5KNUaRw/ms.jpg
University of California - San Diego,American,Bodega Wine Bar,2,4,-117.2442543,32.8833688,http://www.yelp.com/biz/bodega-wine-bar-san-diego,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,Mediterranean,Santorini Island Grill,48,3.5,-117.2370237,32.8661562,http://www.yelp.com/biz/santorini-island-grill-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/v3yUGFTybT7izBIoaT0DyQ/ms.jpg
University of California - San Diego,Middle Eastern,Hare Krishna,53,4,-117.23793,32.877065,http://www.yelp.com/biz/hare-krishna-san-diego,http://s3-media1.px.yelpcdn.com/bphoto/2rg0c5UYpeArh9KRIMn_IQ/ms.jpg
University of California - San Diego,Asian,Shogun of La Jolla,63,2.5,-117.2361,32.876186,http://www.yelp.com/biz/shogun-of-la-jolla-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/kxhU8Yc9YZBioivqLFOlcQ/ms.jpg
University of California - San Diego,Asian,DelSushi,37,4,-117.2326621,32.870325,http://www.yelp.com/biz/delsushi-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/YC6kagkZCSwQVvvM-20bwA/ms.jpg
University of California - San Diego,Asian,Cafe Japengo,232,3.5,-117.225297,32.8701,http://www.yelp.com/biz/cafe-japengo-san-diego,http://s3-media3.px.yelpcdn.com/bphoto/C71f-LgZuNirkP3glGzOYw/ms.jpg
University of California - San Diego,Latin American,Adobe El Restaurante,14,3.5,-117.2440414,32.88414383,http://www.yelp.com/biz/adobe-el-restaurante-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,Mexican,Ocean View Terrace,22,3,-117.2390077,32.8851283,http://www.yelp.com/biz/ocean-view-terrace-la-jolla,http://s3-media4.px.yelpcdn.com/bphoto/o0Gb2Wd2rPT1fG6mWqbw7Q/ms.jpg
University of California - San Diego,Mexican,El Torito Mexican Restaurant & Cantina,105,2.5,-117.2339075,32.8706386,http://www.yelp.com/biz/el-torito-mexican-restaurant-and-cantina-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/k1gWoZTNBCdv9ALNY5avtQ/ms.jpg
University of California - San Diego,Mexican,Rubio's Fresh Mexican Grill,19,3.5,-117.229749,32.877353,http://www.yelp.com/biz/rubios-fresh-mexican-grill-la-jolla-3,http://s3-media4.px.yelpcdn.com/bphoto/mohi59gQ4ukUIfKkjroE3g/ms.jpg
University of California - San Diego,Mexican,Rubio's Fresh Mexican Grill,35,4,-117.2338267,32.8701184,http://www.yelp.com/biz/rubios-fresh-mexican-grill-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/94HIKnM9sCw1EKuPB4TVZw/ms.jpg
University of California - San Diego,Mexican,El Mercado,3,2.5,-117.239913,32.8768892,http://www.yelp.com/biz/el-mercado-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,Mexican,Mustang and Burros,11,4,-117.24516,32.883975,http://www.yelp.com/biz/mustang-and-burros-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/VFRXMFkQkZk4GtWtcBObYg/ms.jpg
University of California - San Diego,Middle Eastern,Bombay Coast Indian Tandoor & Curry Express,36,2.5,-117.2396135,32.87549644,http://www.yelp.com/biz/bombay-coast-indian-tandoor-and-curry-express-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/ASeM12pFUY9ikVOTm8zuXg/ms.jpg
University of California - San Diego,American,Domino's Pizza,5,3,-117.2333826,32.8701668,http://www.yelp.com/biz/dominos-pizza-la-jolla-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,American,Domino's Pizza,17,2.5,-117.2340012,32.87030029,http://www.yelp.com/biz/dominos-pizza-la-jolla,http://s3-media1.px.yelpcdn.com/bphoto/rEWWd9lWdXEjxBVOdsOWCA/ms.jpg
University of California - San Diego,American,Round Table Pizza,4,4,-117.238321,32.876321,http://www.yelp.com/biz/round-table-pizza-la-jolla-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,American,Round Table Pizza,14,3,-117.2396862,32.8803679,http://www.yelp.com/biz/round-table-pizza-la-jolla,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - San Diego,American,California Pizza Kitchen,112,3,-117.2310028,32.86800003,http://www.yelp.com/biz/california-pizza-kitchen-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/i2Qlg6z-BDBKxQV2-7Ku4A/ms.jpg
University of California - San Diego,Asian,Pho La Jolla,233,3,-117.233116,32.870027,http://www.yelp.com/biz/pho-la-jolla-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/Srj27ck5oCAf9rexn4owkw/ms.jpg
University of California - San Diego,Asian,The French Footlong,6,3.5,-117.233108,32.869968,http://www.yelp.com/biz/the-french-footlong-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/oOLa7_8HNbW5BWoqpV2Pig/ms.jpg
University of California - San Diego,Uncategorized,Club Med,4,3,-117.23793,32.877065,http://www.yelp.com/biz/club-med-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/L2Y8mkuR72GVUOuGoD8kgQ/ms.jpg
University of California - San Diego,Uncategorized,Price Center,8,3.5,-117.23793,32.877065,http://www.yelp.com/biz/price-center-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/PhljlPStNGMdM03oYcoF2Q/ms.jpg
University of California - San Diego,European,Elijah's Restaurant & Delicatessen,150,3,-117.233737,32.869355,http://www.yelp.com/biz/elijahs-restaurant-and-delicatessen-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/u2ycxoSn-jPiB-M-lJcUHw/ms.jpg
University of California - San Diego,American,Tacone,15,2.5,-117.2360166,32.8755552,http://www.yelp.com/biz/tacone-la-jolla,http://s3-media3.px.yelpcdn.com/bphoto/ElUtzrIq4bqv1E2uN7laAA/ms.jpg
University of California - San Diego,American,Subway,24,2.5,-117.23793,32.877065,http://www.yelp.com/biz/subway-la-jolla-2,http://s3-media1.px.yelpcdn.com/bphoto/9AGZ56biPxJhgif52HoddQ/ms.jpg
University of California - San Diego,American,Croutons Restaurant,38,3.5,-117.2330169,32.8771858,http://www.yelp.com/biz/croutons-restaurant-la-jolla-2,http://s3-media1.px.yelpcdn.com/bphoto/2cZG71oQMtHLIVdfoHUQbA/ms.jpg
University of California - San Diego,Asian,Yummy Maki Yummy Box,120,3.5,-117.233116,32.870027,http://www.yelp.com/biz/yummy-maki-yummy-box-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/yh82bx-GW3FHmxobOOW7uA/ms.jpg
University of California - San Diego,Asian,Hi Thai,98,2,-117.2390077,32.8851283,http://www.yelp.com/biz/hi-thai-la-jolla,http://s3-media2.px.yelpcdn.com/bphoto/1TNa-45uDkfMxnDuSZlBSw/ms.jpg
University of California - San Diego,American,Fleming's Prime Steakhouse & Wine Bar,237,4,-117.2251627,32.8701119,http://www.yelp.com/biz/flemings-prime-steakhouse-and-wine-bar-la-jolla-2,http://s3-media1.px.yelpcdn.com/bphoto/yvJgwalK8sgArayp5hykzg/ms.jpg
University of California - Berkeley,American,Manhattan Roast & Grill,10,3.5,-122.2582175,37.8677609,http://www.yelp.com/biz/manhattan-roast-and-grill-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/PhO0Q-WRCktr086KCjBBLA/ms.jpg
University of California - Berkeley,Asian,Durant Square - Asian Ghetto,53,4,-122.2579783,37.8680781,http://www.yelp.com/biz/durant-square---asian-ghetto-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/9r3CH_iE1erlsqJg35bMHA/ms.jpg
University of California - Berkeley,American,Henry's,139,3.5,-122.256725,37.868133,http://www.yelp.com/biz/henrys-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/2nF-UqvqGs92JPoUrIznmg/ms.jpg
University of California - Berkeley,American,Raleigh's,312,3.5,-122.2588111,37.8664762,http://www.yelp.com/biz/raleighs-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/eTVnc8NgmYhkbuHzK182bg/ms.jpg
University of California - Berkeley,American,The Bear's Lair Brew Pub,163,4,-122.2600021,37.86880112,http://www.yelp.com/biz/the-bears-lair-brew-pub-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/S21GAM9diwgGNJmx8A8CIQ/ms.jpg
University of California - Berkeley,Latin American,Brazil Cafe,8,4,-122.2589361,37.8687717,http://www.yelp.com/biz/brazil-cafe-berkeley-2,http://s3-media2.px.yelpcdn.com/bphoto/yKtbBUvPKvLRPRpkwZiHSQ/ms.jpg
University of California - Berkeley,American,Cafe Durant,193,3.5,-122.2583343,37.8680114,http://www.yelp.com/biz/cafe-durant-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/ngW3u47q-rmJacKI0g196g/ms.jpg
University of California - Berkeley,Uncategorized,Moolicious,17,3,-122.258822,37.867014,http://www.yelp.com/biz/moolicious-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/Fx2FhBvl30E63vDZqBk6Jw/ms.jpg
University of California - Berkeley,American,Buffet Town,25,2,-122.2580468,37.8679097,http://www.yelp.com/biz/buffet-town-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/85xzsvHoxl8E_d_BqTjCyA/ms.jpg
University of California - Berkeley,American,Crossroads,47,3,-122.2563918,37.8666266,http://www.yelp.com/biz/crossroads-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/JisqipjS1peKTE6DeCpvZQ/ms.jpg
University of California - Berkeley,American,KoKo Express,3,3,-122.2597653,37.8677755,http://www.yelp.com/biz/koko-express-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,American,Smart Alec's Intelligent Food,488,3.5,-122.2589892,37.8677549,http://www.yelp.com/biz/smart-alecs-intelligent-food-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/bE_89mR-tnoU4KNymk-Luw/ms.jpg
University of California - Berkeley,Uncategorized,Cafe 3,7,2.5,-122.260408,37.867417,http://www.yelp.com/biz/cafe-3-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/AaHq1UzXiT6zDBUYrJ2NKA/ms.jpg
University of California - Berkeley,Asian,Shanghai Restaurant,13,4,-122.258335,37.868176,http://www.yelp.com/biz/shanghai-restaurant-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Asian,Chinese Express,62,3.5,-122.2600021,37.86669922,http://www.yelp.com/biz/chinese-express-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/osAqCjzpUzVx-3u0HxaHxQ/ms.jpg
University of California - Berkeley,Asian,Mandarin House,84,2.5,-122.2580032,37.86800003,http://www.yelp.com/biz/mandarin-house-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/59RZguaJAofg4ENMM1H_4g/ms.jpg
University of California - Berkeley,Asian,Sun Hong Kong Restaurant,116,3,-122.260393,37.867666,http://www.yelp.com/biz/sun-hong-kong-restaurant-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/pX5oZ4HVQSkaKdYjVTH6Nw/ms.jpg
University of California - Berkeley,European,Crepes A-Go Go,128,3.5,-122.259072,37.868119,http://www.yelp.com/biz/crepes-a-go-go-berkeley-3,http://s3-media3.px.yelpcdn.com/bphoto/HjAUFQwPfkUXB6IYssCSag/ms.jpg
University of California - Berkeley,American,Cheese 'N' Stuff,139,4,-122.2595445,37.8677205,http://www.yelp.com/biz/cheese-n-stuff-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/nw7klTdCtY0cuDCf7hYScw/ms.jpg
University of California - Berkeley,Asian,Chang Luong Restaurant,51,3,-122.2582906,37.8680415,http://www.yelp.com/biz/chang-luong-restaurant-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/cM3Nuc5KnRB1vleYyIN1jg/ms.jpg
University of California - Berkeley,American,Quizno's,12,2.5,-122.2581083,37.8688507,http://www.yelp.com/biz/quiznos-berkeley-3,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Mexican,Chipotle Mexican Grill,145,3,-122.2589874,37.86864853,http://www.yelp.com/biz/chipotle-mexican-grill-berkeley-4,http://s3-media4.px.yelpcdn.com/bphoto/RUUMLUxLCdQHmL8tH7zl6Q/ms.jpg
University of California - Berkeley,Middle Eastern,Julie's Healthy Cafe,61,2.5,-122.2580032,37.86880112,http://www.yelp.com/biz/julies-healthy-cafe-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/a1UE1fKCPcIVZpw4lImIzg/ms.jpg
University of California - Berkeley,American,Sweetheart Cafe,265,3.5,-122.258494,37.867931,http://www.yelp.com/biz/sweetheart-cafe-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/2p8yEkKVcSxDFsEBLAxC1g/ms.jpg
University of California - Berkeley,Asian,Lotus House,127,3,-122.25863,37.867915,http://www.yelp.com/biz/lotus-house-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/RMpBGO_dmTbxfrhUjSJXJA/ms.jpg
University of California - Berkeley,American,Free Speech Movement Cafe,122,3.5,-122.26069,37.87240797,http://www.yelp.com/biz/free-speech-movement-cafe-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/lzCPDwTtxB92hVnSjBbr9Q/ms.jpg
University of California - Berkeley,American,Cafe Espresso Experience,106,4,-122.2610016,37.86849976,http://www.yelp.com/biz/cafe-espresso-experience-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/Yn8jvkbGnwiTy02j-Cf_TA/ms.jpg
University of California - Berkeley,American,Ramona's Caf\u00e9,12,3,-122.254926,37.87052569,http://www.yelp.com/biz/ramonas-cafe-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/NjUT2DoSoCoPZha8Ah_fwQ/ms.jpg
University of California - Berkeley,American,Sfoof's,50,3,-122.2578298,37.8688685,http://www.yelp.com/biz/sfoofs-berkeley-2,http://s3-media4.px.yelpcdn.com/bphoto/ISR0TVsxsjyQ0XMS7dkLzA/ms.jpg
University of California - Berkeley,American,Peets Coffee & Tea/ The Den,13,2.5,-122.256469,37.866813,http://www.yelp.com/biz/peets-coffee-and-tea-the-den-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/5AI3qMKbIRFSjPebe0tFOQ/ms.jpg
University of California - Berkeley,Uncategorized,The Little Dipper Chocolate Company,3,3.5,-122.2591719,37.868725,http://www.yelp.com/biz/the-little-dipper-chocolate-company-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,American,Sam's Market,71,4,-122.259359,37.868292,http://www.yelp.com/biz/sams-market-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/7jVgZ4pkD3oePfpII_s4zQ/ms.jpg
University of California - Berkeley,Asian,Quickly,93,2.5,-122.261275,37.867539,http://www.yelp.com/biz/quickly-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/kVqLFumeWRtxyKIUsyZUAg/ms.jpg
University of California - Berkeley,Mexican,Pancho's,56,3,-122.2579783,37.8680781,http://www.yelp.com/biz/panchos-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/99A1-1AKURB1vyUOlYiEVQ/ms.jpg
University of California - Berkeley,Mediterranean,Eat A Pita,21,2.5,-122.258609,37.867918,http://www.yelp.com/biz/eat-a-pita-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Mediterranean,In-N-Out Gyros,12,2.5,-122.25806,37.868236,http://www.yelp.com/biz/in-n-out-gyros-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,American,Dojo Dog,9,5,-122.259748,37.8686684,http://www.yelp.com/biz/dojo-dog-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/tzgO3F7Seyd1uxe0G_zhuw/ms.jpg
University of California - Berkeley,Middle Eastern,Indian Flavors Express,68,3.5,-122.2582208,37.8688198,http://www.yelp.com/biz/indian-flavors-express-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/Gonos8RSmmQkh-6YYPR8bw/ms.jpg
University of California - Berkeley,Mediterranean,Gypsy's Trattoria Italiano,517,4,-122.2581241,37.8680259,http://www.yelp.com/biz/gypsys-trattoria-italiano-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/ElwrHiFgpkmIvwIwZN32SA/ms.jpg
University of California - Berkeley,Asian,Tako Sushi,251,3,-122.2588314,37.8671581,http://www.yelp.com/biz/tako-sushi-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/Nu0Jcb2yzMegToOpAvpOog/ms.jpg
University of California - Berkeley,Asian,Gomnaru Restaurant,4,3,-122.25863,37.867915,http://www.yelp.com/biz/gomnaru-restaurant-berkeley-2,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Asian,Steve's Bar-B-Que,268,3.5,-122.2580001,37.8680767,http://www.yelp.com/biz/steves-bar-b-que-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/MJS53I-uwOYsuKEtYjYXFw/ms.jpg
University of California - Berkeley,Asian,T-Toust,98,3,-122.260529,37.867647,http://www.yelp.com/biz/t-toust-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/4IwqarfwARDUoHU_mIwoxA/ms.jpg
University of California - Berkeley,Asian,Berkel Berkel Restaurant,106,3,-122.2587181,37.8663759,http://www.yelp.com/biz/berkel-berkel-restaurant-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/i7Z-TqRcNDzLpmaDgzvsBw/ms.jpg
University of California - Berkeley,Asian,Kimchi Garden,57,2.5,-122.25863,37.867915,http://www.yelp.com/biz/kimchi-garden-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/ck0pHpAffp2cAJWg8IIgrQ/ms.jpg
University of California - Berkeley,Asian,Bear's Ramen House,175,3.5,-122.2580032,37.86800003,http://www.yelp.com/biz/bears-ramen-house-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/BFEn7l4opMgRDeZ6ak7rcQ/ms.jpg
University of California - Berkeley,Asian,Tofu n Sushi,16,2.5,-122.2580724,37.8679064,http://www.yelp.com/biz/tofu-n-sushi-berkeley,http://s3-media2.px.yelpcdn.com/bphoto/M2yaykKcUOl8di87y-gG-A/ms.jpg
University of California - Berkeley,Latin American,Fonzie's Peruvian Chicken,32,3.5,-122.2591209,37.86834903,http://www.yelp.com/biz/fonzies-peruvian-chicken-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/6a0POmw1-2OVpgXbSUgJmA/ms.jpg
University of California - Berkeley,American,Cafe Muse,29,3.5,-122.256166,37.868196,http://www.yelp.com/biz/cafe-muse-berkeley,http://s3-media3.px.yelpcdn.com/bphoto/smNK31OiOpK1apHJ2JGiXw/ms.jpg
University of California - Berkeley,Mediterranean,Cal Gyro Mediterranean,8,2.5,-122.258034,37.868212,http://www.yelp.com/biz/cal-gyro-mediterranean-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Mediterranean,Meesha's Berkeley Gyros,46,3,-122.258032,37.868213,http://www.yelp.com/biz/meeshas-berkeley-gyros-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/YCZA7dlc3Rdj80Egh3__JA/ms.jpg
University of California - Berkeley,Mediterranean,D'Yar,102,3.5,-122.2585448,37.8678828,http://www.yelp.com/biz/dyar-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/CTxsra5-_UPUAqsjHxYoxQ/ms.jpg
University of California - Berkeley,Mexican,Gordo Taqueria,70,3.5,-122.2588129,37.86684,http://www.yelp.com/biz/gordo-taqueria-berkeley-2,http://s3-media3.px.yelpcdn.com/bphoto/te2O5Y1SjVPdz9u8DiiiFQ/ms.jpg
University of California - Berkeley,Mexican,Taco Truck,18,4,-122.2590027,37.86869812,http://www.yelp.com/biz/taco-truck-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/8ViThGUYgMq0ZIcGw3gOKw/ms.jpg
University of California - Berkeley,Mexican,Taqueria El Tacontento,18,3.5,-122.259748,37.8686684,http://www.yelp.com/biz/taqueria-el-tacontento-berkeley,http://media1.px.yelpcdn.com/static/201012163223336441/img/gfx/blank_biz_medium.gif
University of California - Berkeley,Mexican,La Burrita,339,3.5,-122.2575594,37.8679733,http://www.yelp.com/biz/la-burrita-berkeley,http://s3-media4.px.yelpcdn.com/bphoto/BTGk7lmjNkn58Q27rAnlWw/ms.jpg
University of California - Berkeley,Middle Eastern,Sunrise Deli,121,4,-122.2600021,37.86840057,http://www.yelp.com/biz/sunrise-deli-berkeley,http://s3-media1.px.yelpcdn.com/bphoto/2xowbms3qBpT5zGp1cZwjw/ms.jpg
